id,relevance
33755,2.402
33756,2.0
33757,2.2
33758,2.532
33759,2.734
33760,2.602
33761,2.534
33763,2.602
33766,2.8
33767,1.6019999999999999
33768,3.0
33772,2.732
33773,2.134
33774,2.0
33775,2.466
33776,2.598
33777,2.534
33780,2.734
33781,2.6
33782,2.466
33783,2.4
33785,2.334
33787,2.668
33788,2.8
33790,2.2
33791,2.532
33794,1.734
33795,2.734
33798,2.734
33800,2.134
33801,2.534
33802,2.2
33803,2.198
33804,2.8
33805,2.334
33806,2.866
33807,2.468
33808,2.4
33809,2.602
33810,2.868
33811,2.8
33812,1.734
33815,2.066
33816,2.734
33817,2.802
33818,2.734
33819,2.2640000000000002
33821,2.802
33822,2.732
33823,2.734
33825,2.266
33826,2.0
33827,2.6
33830,1.8679999999999999
33831,2.802
33832,2.402
33833,2.468
33834,2.536
33837,2.666
33838,1.534
33841,2.466
33843,2.734
33846,2.4
33849,2.4
33850,2.334
33851,1.802
33852,2.734
33853,2.136
33854,2.0
33856,1.666
33857,2.198
33858,1.998
33860,1.668
33861,2.6
33862,2.668
33864,2.8
33865,1.732
33867,2.132
33870,2.6
33871,2.4
33872,2.532
33873,2.466
33874,1.466
33875,2.402
33876,1.332
33878,2.534
33881,2.868
33882,2.266
33883,2.802
33884,2.602
33885,2.866
33887,2.934
33890,2.068
33893,2.534
33894,2.532
33895,2.2
33897,2.334
33898,2.666
33902,2.4
33903,2.134
33904,2.268
33905,2.934
33906,1.934
33907,2.534
33909,2.866
33910,2.866
33911,2.802
33912,2.332
33913,2.0
33914,2.934
33915,2.734
33917,2.802
33918,2.734
33919,2.134
33920,2.666
33921,2.6
33922,2.668
33924,2.334
33925,2.332
33927,2.8
33928,2.6
33931,2.734
33932,2.868
33933,2.334
33934,2.2
33935,2.668
33936,2.602
33938,2.134
33939,2.6
33942,2.132
33944,1.934
33948,2.934
33949,2.0
33950,1.866
33951,2.802
33952,2.534
33953,2.734
33954,2.468
33960,2.734
33961,2.268
33962,2.002
33963,2.534
33964,2.466
33965,2.802
33966,2.866
33967,2.532
33969,2.066
33970,2.6
33971,2.602
33973,2.6
33974,2.4
33976,2.8
33977,2.734
33981,2.468
33984,2.602
33985,2.8
33986,2.6
33987,2.734
33988,2.67
33990,2.4
33991,2.732
33992,2.198
33993,2.198
33994,2.4
33995,2.8
33996,2.6
33997,2.734
33998,2.534
33999,2.268
34000,2.666
34001,2.8
34002,2.134
34003,2.534
34004,2.268
34005,2.4
34006,2.332
34007,2.4
34008,2.534
34009,2.734
34011,2.534
34012,2.732
34014,2.066
34015,1.866
34017,2.934
34018,2.064
34019,2.064
34020,2.8
34021,2.468
34022,2.4
34023,2.064
34024,2.13
34026,2.268
34027,2.4
34029,2.868
34030,1.998
34031,2.666
34032,2.732
34033,2.532
34036,1.998
34037,2.136
34038,2.2640000000000002
34039,2.334
34040,2.132
34041,2.734
34042,2.066
34043,2.402
34045,2.534
34046,2.734
34048,2.668
34049,2.468
34050,2.266
34051,2.2
34052,2.934
34053,2.6
34054,2.868
34055,2.868
34058,2.668
34059,2.8
34061,2.8
34062,2.8
34064,2.934
34067,2.668
34068,1.998
34069,2.934
34070,2.134
34071,2.466
34072,2.466
34074,2.734
34075,2.334
34076,2.334
34079,2.466
34080,2.2
34081,2.934
34082,2.866
34083,2.2
34084,2.332
34085,2.534
34086,3.0
34091,3.0
34092,2.4
34093,2.466
34095,2.002
34096,2.266
34098,2.534
34100,2.8
34101,2.2640000000000002
34102,2.6
34105,2.532
34108,2.8
34110,2.466
34111,2.536
34113,2.198
34114,2.868
34116,2.402
34120,2.4
34124,1.798
34126,2.334
34129,2.066
34130,2.132
34131,2.4
34132,2.4
34133,2.2
34135,2.066
34136,2.268
34137,2.0
34141,2.2
34142,2.068
34143,2.334
34144,2.266
34145,2.334
34146,2.068
34147,2.666
34148,2.6
34149,1.798
34150,2.8
34152,2.668
34153,2.532
34154,2.866
34155,2.132
34156,2.468
34157,2.8
34160,2.4
34161,1.934
34163,2.466
34164,1.802
34167,2.534
34168,2.734
34171,2.534
34175,2.734
34176,2.868
34177,2.734
34179,2.066
34180,2.6
34181,2.8
34182,2.732
34183,2.466
34185,1.932
34186,2.668
34187,1.932
34188,2.332
34189,2.6
34190,2.866
34192,2.668
34193,2.334
34194,2.8
34195,2.4
34196,2.666
34197,2.666
34198,2.934
34201,2.134
34202,2.266
34203,2.0
34204,2.398
34205,2.734
34206,2.466
34207,2.334
34209,1.998
34212,1.934
34213,2.734
34214,2.266
34215,2.668
34218,2.734
34219,3.0
34220,2.334
34221,2.2
34222,2.866
34223,2.066
34224,2.4
34227,2.6
34229,2.868
34230,2.8
34231,2.4
34232,2.132
34233,2.398
34236,2.734
34237,2.334
34238,2.2
34240,2.332
34244,2.8
34246,2.668
34247,2.4
34248,2.466
34249,2.002
34250,2.734
34252,2.068
34257,2.8
34259,2.602
34265,2.402
34268,1.8679999999999999
34269,2.732
34270,2.934
34271,2.402
34273,2.534
34278,2.668
34279,2.268
34280,2.468
34281,2.468
34282,2.0
34284,1.8
34285,2.134
34286,2.266
34287,2.6
34288,2.4
34290,1.798
34291,2.266
34292,2.8
34294,2.598
34295,2.6
34296,2.4
34297,2.266
34298,2.268
34299,2.532
34300,2.666
34301,2.2
34306,2.468
34307,2.2
34308,2.068
34309,2.534
34310,2.334
34311,2.734
34312,2.2
34313,1.932
34314,2.136
34316,1.8
34317,2.468
34319,2.2
34320,1.934
34321,2.134
34323,2.002
34324,3.0
34326,2.734
34328,1.866
34329,2.732
34334,2.468
34338,2.8
34339,1.9300000000000002
34342,2.802
34345,2.532
34346,2.602
34347,3.0
34348,2.198
34349,2.598
34351,2.268
34353,2.468
34354,2.668
34355,2.4
34356,2.934
34357,2.934
34361,2.734
34367,2.8
34368,2.468
34370,2.666
34373,2.202
34374,2.6
34377,2.668
34379,2.868
34380,2.534
34381,2.2
34382,2.734
34383,1.8679999999999999
34385,2.6
34387,2.334
34388,2.268
34390,2.2
34393,2.132
34396,2.066
34397,2.532
34399,2.4
34400,2.068
34401,2.532
34402,2.068
34405,2.134
34407,2.468
34409,2.4
34410,2.2
34412,2.466
34413,2.734
34414,2.4
34417,2.332
34419,2.198
34421,2.468
34422,2.8
34423,2.198
34424,2.468
34426,1.466
34428,2.934
34430,2.2640000000000002
34431,2.668
34432,2.534
34433,2.4
34435,2.2
34436,2.868
34437,2.8
34439,2.534
34440,2.468
34441,2.336
34444,2.466
34445,2.266
34448,2.132
34452,1.8679999999999999
34453,2.332
34454,2.602
34455,2.468
34457,2.6
34458,1.934
34459,1.8679999999999999
34460,2.532
34461,2.602
34462,2.132
34463,2.532
34464,2.532
34466,2.466
34467,2.268
34469,2.734
34470,2.266
34471,2.066
34479,2.802
34480,2.398
34481,2.266
34482,2.466
34483,2.332
34484,2.066
34485,2.466
34486,2.334
34487,2.2
34489,2.268
34490,2.134
34491,1.932
34492,2.268
34493,2.336
34494,2.734
34495,2.534
34498,2.602
34502,2.332
34503,2.266
34504,2.734
34505,2.802
34506,2.2
34507,2.534
34508,2.734
34509,2.066
34510,2.534
34511,2.132
34512,2.466
34516,2.468
34517,2.8
34524,2.532
34525,2.002
34526,2.534
34527,1.598
34528,2.536
34529,2.2
34530,2.468
34531,2.132
34532,2.602
34533,2.266
34535,2.734
34536,2.6
34538,2.134
34540,2.066
34541,2.602
34542,2.266
34543,1.466
34544,2.868
34545,2.466
34546,1.4
34548,2.866
34549,2.666
34550,2.332
34551,2.332
34552,2.134
34553,2.8
34555,1.534
34557,2.8
34560,2.534
34563,2.202
34564,2.066
34568,2.4
34570,2.934
34571,2.668
34572,2.734
34573,2.068
34574,2.066
34576,2.666
34577,2.666
34579,1.2
34581,2.868
34583,2.2
34584,2.466
34585,2.6
34589,1.734
34590,2.466
34592,2.866
34593,2.734
34595,2.734
34596,2.934
34598,1.598
34600,2.334
34603,2.8
34605,2.334
34606,2.066
34607,2.602
34608,2.0
34609,2.332
34610,2.598
34613,2.464
34616,2.398
34618,2.066
34619,1.534
34620,1.866
34621,2.0
34622,2.402
34623,2.2
34625,2.334
34629,1.598
34632,2.466
34633,2.134
34634,2.6
34635,2.132
34636,1.866
34637,2.534
34638,2.266
34639,2.934
34640,2.536
34641,2.266
34642,2.4
34643,2.4699999999999998
34645,2.598
34647,2.734
34648,2.868
34650,2.202
34651,2.068
34652,2.666
34653,2.666
34654,2.866
34655,2.868
34657,2.334
34659,2.466
34660,2.066
34662,2.866
34663,2.398
34664,2.202
34665,2.068
34666,1.932
34667,2.402
34669,2.068
34670,1.866
34671,2.466
34672,2.734
34674,1.934
34675,1.666
34676,1.932
34677,2.668
34678,2.734
34679,2.4
34680,2.0
34681,2.466
34682,2.202
34683,2.202
34685,1.8679999999999999
34690,2.868
34691,2.132
34692,2.2
34697,2.468
34699,2.934
34701,2.334
34702,2.2
34703,1.668
34709,2.466
34710,2.534
34713,2.2
34714,3.0
34715,2.398
34718,2.868
34720,1.334
34721,2.532
34722,2.6
34724,1.998
34725,2.8
34726,2.8
34727,2.132
34728,2.532
34730,2.198
34732,1.998
34734,2.2
34735,2.0
34737,1.932
34738,1.932
34739,1.866
34742,2.602
34743,2.132
34746,3.0
34747,2.934
34748,2.602
34750,1.934
34751,2.7359999999999998
34752,2.598
34754,1.932
34755,2.532
34756,2.136
34757,1.8679999999999999
34758,2.6
34760,2.334
34761,2.336
34763,2.732
34764,2.202
34767,2.266
34768,2.734
34770,2.668
34771,2.402
34772,2.402
34773,1.734
34774,1.934
34775,2.6
34776,2.466
34778,1.8679999999999999
34779,2.0
34780,2.332
34781,1.534
34783,1.932
34785,2.532
34786,2.868
34787,2.668
34788,2.7359999999999998
34790,3.0
34791,1.934
34792,1.732
34793,2.334
34795,2.6
34797,2.8
34800,2.6
34801,2.934
34805,2.2
34809,2.666
34810,2.934
34811,2.934
34812,2.868
34813,2.2
34815,2.668
34817,2.068
34819,2.066
34820,2.066
34821,2.534
34822,2.4
34823,2.534
34824,2.668
34825,2.066
34826,2.266
34827,2.668
34829,2.8
34831,1.532
34832,3.0
34833,2.866
34834,2.134
34837,2.934
34838,2.468
34839,2.534
34841,2.868
34843,2.334
34844,2.598
34845,2.466
34846,1.932
34850,2.6
34852,2.732
34853,2.4
34854,2.066
34855,2.534
34856,2.0
34859,2.466
34860,2.198
34861,2.468
34862,2.468
34863,2.2
34864,2.934
34866,2.398
34867,1.732
34869,2.668
34870,2.0
34871,2.734
34873,2.002
34875,1.532
34876,2.866
34877,2.8
34879,2.668
34882,2.134
34883,2.532
34886,2.268
34887,2.066
34888,2.402
34889,2.402
34890,2.066
34891,2.066
34892,2.666
34893,2.334
34895,2.334
34901,2.7359999999999998
34902,2.734
34905,2.6
34906,2.532
34907,2.934
34908,2.732
34911,2.602
34912,2.268
34914,2.868
34915,2.4
34917,2.7359999999999998
34918,2.332
34919,2.332
34920,1.932
34921,2.866
34924,2.8
34925,2.268
34926,1.734
34927,2.598
34928,2.934
34929,1.798
34931,2.868
34932,2.466
34933,2.332
34935,1.866
34936,2.466
34938,1.998
34940,2.2
34941,2.534
34943,2.268
34944,1.8679999999999999
34945,2.934
34946,1.934
34949,2.8
34950,2.4
34951,1.8679999999999999
34953,2.268
34955,2.134
34957,2.866
34961,2.334
34963,2.266
34966,2.532
34967,2.266
34968,2.732
34969,2.868
34971,2.2
34973,2.666
34976,2.734
34977,2.534
34980,2.868
34981,2.934
34984,2.336
34985,2.268
34986,2.534
34991,2.668
34992,2.468
34993,2.6
34995,2.066
34996,2.002
34997,2.4
34999,2.466
35002,2.466
35003,2.532
35005,1.666
35007,2.602
35009,2.6
35011,2.6
35012,2.4
35014,2.2
35015,2.6
35016,2.334
35018,1.534
35019,2.336
35020,2.602
35021,2.6
35024,2.068
35028,2.534
35029,2.334
35030,2.268
35031,2.266
35033,2.13
35034,2.066
35035,2.2
35036,1.534
35037,2.33
35038,2.466
35040,2.6
35043,2.268
35044,2.134
35045,2.668
35046,2.868
35047,2.066
35048,2.732
35049,2.666
35050,2.734
35052,2.866
35053,2.934
35056,2.666
35058,2.6
35060,2.466
35063,2.2
35064,2.2
35065,1.8
35067,2.134
35068,1.8679999999999999
35069,2.534
35070,2.468
35071,2.266
35072,2.468
35074,2.466
35075,2.934
35077,2.8
35079,2.668
35080,2.534
35081,2.334
35082,2.4
35084,2.934
35085,2.602
35086,2.066
35087,2.468
35088,2.468
35089,2.868
35090,2.6
35092,2.866
35093,2.866
35094,2.534
35095,2.868
35096,2.334
35097,2.734
35098,2.4
35101,2.468
35102,2.266
35103,2.332
35106,2.668
35107,2.466
35108,2.266
35111,2.602
35114,2.802
35116,1.866
35117,1.934
35118,2.132
35119,2.866
35120,2.668
35125,2.534
35126,2.934
35127,2.266
35130,2.6
35131,2.8
35133,2.6
35134,2.666
35135,2.2
35136,2.666
35138,2.2
35139,2.334
35141,2.066
35142,2.8
35143,2.27
35146,2.2
35147,2.2
35149,2.534
35150,1.8679999999999999
35151,2.0
35154,2.134
35157,3.0
35160,2.668
35162,2.332
35163,2.266
35165,2.734
35166,2.734
35167,2.6
35169,2.534
35171,2.8
35172,2.734
35176,1.866
35178,3.0
35180,1.666
35181,2.668
35182,2.332
35184,2.734
35186,2.068
35188,2.532
35189,2.866
35190,2.934
35192,1.798
35195,2.0
35196,2.2
35197,2.532
35198,2.402
35199,1.6
35200,2.534
35201,1.6
35203,2.2
35204,2.532
35205,1.3980000000000001
35206,1.3980000000000001
35207,1.816
35208,2.802
35209,2.202
35210,1.932
35211,2.2
35212,2.2
35214,2.468
35215,2.266
35218,1.8
35220,2.534
35221,2.536
35222,2.334
35224,2.066
35225,3.0
35226,2.266
35227,2.4
35230,2.468
35232,2.4
35233,2.6
35234,2.6
35235,2.266
35236,2.002
35238,2.466
35240,1.802
35242,1.736
35243,2.6
35244,2.934
35245,2.4
35246,1.468
35247,2.598
35250,2.0
35252,2.8
35254,2.066
35255,1.866
35256,2.134
35259,2.334
35261,2.266
35263,2.8
35265,2.2
35266,1.934
35270,2.534
35271,2.734
35272,2.132
35273,2.332
35274,2.934
35275,2.334
35276,2.734
35277,2.668
35279,2.868
35280,2.066
35281,2.6
35282,2.4
35285,2.866
35286,2.4
35290,2.734
35292,2.8
35293,2.6
35295,2.2
35296,2.334
35297,2.336
35298,2.0
35300,2.268
35301,2.6
35302,2.402
35304,2.668
35305,2.2
35306,2.398
35307,2.6
35310,2.8
35311,2.002
35313,2.068
35314,2.534
35315,2.334
35316,1.6019999999999999
35317,2.4
35318,2.268
35319,1.802
35321,2.8
35322,1.866
35323,2.402
35324,2.868
35325,2.398
35326,2.4
35328,2.066
35332,2.668
35333,2.2
35334,2.0
35335,2.536
35336,2.134
35338,2.468
35339,2.2
35340,2.6
35343,2.468
35344,2.802
35345,2.668
35348,2.532
35350,2.2
35351,2.2
35352,1.866
35354,2.466
35355,1.734
35356,2.068
35357,1.8
35358,2.068
35359,2.134
35362,2.2
35363,2.8
35364,2.934
35365,2.732
35366,2.402
35369,2.066
35370,2.934
35371,1.802
35373,2.2
35376,2.134
35377,2.066
35380,2.534
35384,2.4
35385,2.468
35386,2.468
35387,1.866
35388,1.802
35390,2.266
35391,2.934
35392,2.132
35393,2.7359999999999998
35396,2.134
35397,2.4
35400,2.466
35401,2.2
35402,2.536
35405,2.602
35406,2.534
35408,2.668
35412,2.534
35414,2.866
35415,2.002
35417,2.666
35418,2.332
35420,2.334
35421,2.334
35422,1.534
35423,1.866
35424,2.734
35425,2.4
35426,2.466
35428,2.4
35429,2.802
35430,2.464
35435,2.332
35436,1.8679999999999999
35437,2.802
35438,2.466
35439,1.932
35440,2.734
35441,2.398
35443,2.536
35446,2.8
35449,2.7359999999999998
35451,2.7359999999999998
35453,2.202
35456,2.268
35457,2.8
35460,2.466
35461,2.866
35463,2.334
35465,2.066
35466,2.666
35467,1.8
35468,2.2
35469,2.8
35471,2.066
35473,2.134
35474,2.4
35475,2.6
35476,2.334
35477,2.468
35478,2.934
35479,2.066
35481,2.4
35482,2.666
35483,2.666
35485,2.468
35486,2.666
35487,1.8
35488,2.4
35490,2.534
35491,2.4
35492,1.932
35494,2.002
35495,1.668
35496,2.534
35497,1.8679999999999999
35498,2.07
35502,2.598
35505,2.0
35506,2.468
35510,2.668
35511,2.866
35512,2.402
35514,2.6
35517,2.734
35522,2.802
35524,2.734
35525,2.398
35526,2.2
35529,2.066
35530,2.668
35531,2.266
35532,2.666
35533,1.666
35534,2.666
35536,2.734
35537,1.666
35540,2.332
35541,2.868
35542,2.332
35543,2.266
35544,2.2
35545,2.6
35546,2.13
35548,2.334
35550,2.534
35551,2.398
35552,2.802
35553,2.402
35554,2.602
35556,2.468
35557,1.8
35559,2.666
35560,2.934
35561,2.602
35563,2.802
35565,2.334
35566,2.802
35569,2.266
35571,2.8
35572,2.334
35573,2.8
35574,2.134
35575,2.734
35576,1.734
35577,2.134
35579,2.0
35580,2.334
35581,2.332
35582,2.0
35583,2.734
35584,1.866
35587,2.402
35588,2.0
35589,2.466
35590,2.802
35592,2.132
35594,2.534
35596,2.602
35597,2.2
35599,2.066
35601,2.666
35602,1.8679999999999999
35604,1.8
35605,2.602
35606,2.668
35607,2.934
35608,2.8
35609,2.666
35610,2.866
35611,2.934
35612,2.534
35613,2.598
35615,2.332
35616,2.334
35617,2.064
35618,2.468
35619,1.864
35621,2.066
35623,2.668
35624,2.532
35628,2.136
35630,2.0
35631,2.07
35632,2.532
35633,2.734
35634,2.2
35635,2.602
35636,2.866
35638,2.934
35639,2.802
35640,2.668
35641,2.202
35643,2.266
35647,2.6
35648,2.266
35649,2.934
35650,2.734
35654,3.0
35656,2.466
35657,3.0
35658,2.534
35659,2.266
35660,2.6
35662,2.4
35663,2.466
35665,2.066
35668,2.4
35670,2.268
35671,2.334
35672,2.732
35673,2.732
35675,1.732
35676,2.068
35677,2.402
35678,2.066
35680,1.8679999999999999
35683,2.534
35685,2.132
35686,2.802
35687,2.666
35692,2.8
35695,2.6
35696,1.466
35698,2.8
35699,2.866
35700,2.268
35701,2.332
35703,2.6
35704,2.334
35706,2.532
35707,2.066
35710,1.866
35711,2.398
35712,2.866
35715,1.8679999999999999
35717,2.268
35718,2.934
35719,2.398
35721,2.668
35722,2.734
35723,1.934
35724,2.466
35725,2.466
35726,2.466
35728,2.4
35729,2.268
35730,2.266
35734,2.602
35736,3.0
35737,2.934
35738,2.8
35739,2.8
35741,2.334
35742,2.6
35744,2.534
35746,2.398
35750,2.002
35751,2.8
35752,2.934
35755,2.6
35756,2.466
35758,2.466
35759,2.468
35760,1.932
35764,1.932
35765,2.334
35767,2.802
35768,2.668
35769,2.666
35770,1.666
35772,2.2
35773,2.534
35774,2.466
35775,2.8
35776,2.7359999999999998
35777,2.734
35778,2.398
35781,2.0
35782,2.334
35784,1.932
35787,2.734
35788,2.6
35789,2.066
35790,1.798
35791,2.2
35792,2.0
35795,2.734
35797,2.402
35798,2.2
35799,2.068
35800,2.532
35801,2.6
35802,2.734
35803,2.532
35807,2.532
35808,2.668
35809,2.334
35810,1.668
35811,2.168
35812,2.132
35813,2.866
35814,2.398
35816,2.4
35817,2.334
35818,1.8679999999999999
35819,2.068
35820,2.6
35821,2.734
35822,2.466
35823,2.6
35825,2.132
35826,2.868
35827,2.866
35828,2.466
35830,2.334
35831,2.532
35837,2.334
35838,2.934
35840,2.6
35841,2.668
35842,1.866
35843,2.866
35844,2.602
35845,2.334
35847,2.2
35848,2.734
35851,2.266
35852,2.4
35853,2.266
35854,2.268
35856,2.868
35857,2.802
35858,2.666
35859,2.33
35860,2.33
35861,2.534
35862,2.534
35865,2.8
35866,2.332
35867,2.398
35868,2.602
35870,2.666
35871,2.6
35873,2.332
35874,2.602
35875,2.466
35877,2.8
35878,2.8
35879,2.532
35883,2.4
35884,2.4
35886,2.334
35888,2.4
35890,2.202
35891,2.334
35892,2.0
35893,2.668
35894,2.4
35895,2.334
35897,2.136
35898,1.936
35900,2.134
35901,2.534
35902,2.398
35905,2.334
35906,2.268
35908,2.668
35909,2.002
35911,2.334
35912,2.468
35913,2.334
35915,2.132
35917,2.334
35918,2.6
35919,2.602
35923,1.8679999999999999
35926,2.866
35928,2.468
35930,2.4
35931,2.334
35932,2.8
35935,2.668
35936,2.732
35937,2.266
35938,2.266
35939,1.8
35941,2.132
35942,2.068
35943,2.198
35944,1.934
35945,2.536
35946,2.6
35947,2.8
35948,2.934
35949,2.734
35950,1.934
35952,2.734
35953,3.0
35954,2.668
35955,2.734
35956,2.6
35957,2.734
35958,2.202
35960,2.934
35962,2.468
35964,2.334
35965,2.402
35966,2.6
35967,2.4
35971,2.2
35972,2.132
35973,2.4
35975,3.0
35977,2.198
35981,2.2
35982,2.602
35983,2.666
35985,2.4
35986,2.2
35987,2.732
35988,2.666
35989,2.666
35990,2.532
35991,2.066
35992,2.468
35994,1.666
35995,1.8
35996,1.802
35997,2.8
35998,3.0
35999,2.934
36000,2.934
36001,2.6
36002,2.6
36003,2.0
36006,1.666
36007,2.668
36008,2.468
36009,1.534
36010,2.2
36012,2.666
36014,2.332
36017,2.134
36018,2.734
36019,2.334
36020,2.134
36021,2.6
36023,2.868
36024,2.8
36025,2.4
36026,2.934
36027,2.734
36028,2.734
36029,1.732
36031,2.4
36032,2.8
36034,2.4
36035,2.134
36037,2.666
36038,2.934
36039,2.732
36040,2.668
36041,2.8
36042,2.666
36043,2.466
36044,2.534
36045,2.334
36046,2.602
36047,1.732
36049,2.666
36050,2.734
36053,2.534
36055,2.868
36058,2.468
36059,1.934
36060,2.468
36061,2.466
36062,1.798
36063,2.466
36064,2.0
36066,2.332
36067,2.398
36068,2.666
36070,2.666
36071,2.866
36072,2.734
36073,2.6
36074,1.8
36075,1.666
36076,2.132
36077,2.268
36078,2.068
36079,1.732
36080,2.132
36081,2.734
36084,2.2
36085,2.132
36086,2.734
36087,2.734
36089,2.334
36091,2.666
36096,1.866
36097,2.332
36098,2.068
36101,2.6
36103,2.6
36104,2.334
36106,2.598
36108,2.202
36109,2.6
36110,2.334
36112,2.868
36113,2.066
36115,2.534
36119,2.8
36120,2.534
36121,2.2
36123,2.468
36124,2.468
36126,2.334
36127,2.268
36128,2.2
36129,2.266
36131,2.134
36132,2.666
36134,2.202
36135,2.534
36137,2.468
36138,2.668
36139,2.136
36140,2.7359999999999998
36141,2.8
36142,2.132
36143,1.668
36145,2.6
36147,2.334
36149,2.2
36150,2.2
36151,3.0
36152,2.134
36153,2.866
36154,2.2
36155,1.732
36156,2.868
36157,2.066
36158,2.4
36161,2.536
36163,1.932
36164,1.732
36166,1.934
36170,2.8
36171,2.668
36173,2.866
36174,2.4
36175,2.532
36177,2.666
36178,3.0
36179,2.734
36181,2.734
36182,2.068
36183,2.4
36184,2.668
36185,2.534
36187,2.7359999999999998
36188,2.198
36189,1.934
36190,2.534
36191,2.602
36194,2.734
36195,2.6
36196,2.866
36198,2.2
36200,2.534
36202,1.598
36203,1.932
36205,2.134
36206,1.998
36207,2.134
36208,2.668
36209,2.068
36210,2.398
36211,2.332
36213,2.132
36216,2.466
36218,2.534
36219,2.4
36220,2.6
36222,2.468
36223,2.534
36224,2.668
36228,2.468
36229,2.466
36230,3.0
36232,2.2
36233,2.398
36234,2.266
36235,2.0
36236,2.2
36237,2.8
36238,2.334
36239,2.402
36240,2.802
36242,2.734
36243,2.8
36245,2.066
36247,2.602
36248,1.734
36249,1.934
36250,1.932
36252,2.2640000000000002
36253,2.0
36254,1.6
36258,2.0
36259,1.932
36260,2.266
36261,2.134
36262,2.6
36263,2.468
36264,2.7359999999999998
36265,2.068
36267,2.868
36268,1.6
36269,2.468
36271,2.334
36273,3.0
36274,2.0
36276,2.666
36277,2.068
36278,1.934
36279,2.8
36280,2.068
36281,2.268
36282,2.07
36283,2.132
36285,2.802
36286,2.266
36287,1.468
36288,1.934
36289,1.932
36292,2.334
36293,2.734
36295,2.134
36296,2.134
36297,2.934
36300,2.064
36301,2.402
36302,1.734
36303,2.666
36304,2.666
36305,2.2
36306,2.334
36307,2.334
36308,2.4
36310,2.266
36312,2.934
36314,2.666
36315,2.866
36316,2.266
36317,2.802
36318,2.6
36319,2.8
36320,2.2
36321,2.602
36322,2.134
36324,1.866
36325,2.8
36326,2.732
36327,2.8
36328,2.734
36329,2.734
36331,2.334
36332,2.732
36336,2.8
36337,2.2
36338,2.332
36340,2.332
36341,2.6
36344,2.466
36345,2.268
36346,2.666
36347,2.2
36348,2.802
36351,2.534
36352,2.468
36353,2.734
36354,2.266
36355,2.334
36356,2.668
36357,2.668
36358,2.666
36362,2.466
36364,2.6
36366,2.6
36367,2.334
36368,2.132
36370,1.732
36371,2.132
36372,2.2
36373,2.802
36374,2.868
36375,2.602
36377,2.0
36381,2.334
36382,1.334
36384,2.2640000000000002
36385,2.334
36386,2.534
36388,2.268
36391,2.6
36393,2.934
36395,2.532
36397,3.0
36398,1.798
36400,2.268
36401,2.6
36406,2.466
36408,2.068
36409,1.932
36410,2.6
36411,2.668
36413,2.734
36414,2.734
36415,2.668
36417,2.4
36420,2.8
36421,2.4
36422,2.534
36423,2.732
36425,1.466
36427,2.268
36428,1.732
36429,2.2
36430,2.934
36432,2.134
36433,2.868
36436,2.332
36437,2.4
36438,2.666
36439,2.134
36441,2.6
36442,2.466
36443,2.332
36444,2.068
36445,2.7359999999999998
36446,2.6
36447,2.334
36448,2.398
36452,2.934
36454,2.734
36456,2.066
36457,2.198
36458,2.868
36461,2.536
36463,2.868
36464,2.6
36465,2.8
36467,2.402
36471,2.534
36472,2.732
36473,2.732
36475,2.668
36477,2.4
36480,1.936
36481,2.668
36482,2.534
36483,2.8
36484,2.534
36485,2.668
36486,1.8
36487,2.4
36490,2.668
36491,1.934
36500,2.134
36501,2.734
36502,2.132
36504,2.468
36506,2.0
36508,2.334
36510,2.332
36511,2.8
36514,2.668
36515,2.668
36516,2.934
36517,2.334
36521,2.332
36522,2.334
36523,2.466
36526,2.2
36527,2.266
36528,2.2
36529,2.468
36530,2.466
36531,1.934
36532,2.468
36533,2.268
36534,2.332
36535,2.268
36536,2.2
36539,2.6
36541,1.866
36542,2.066
36543,2.734
36544,2.332
36545,2.134
36546,2.8
36547,2.6
36548,2.2
36549,2.666
36551,2.666
36552,2.6
36553,2.202
36555,2.466
36557,2.134
36558,2.268
36559,2.068
36561,2.534
36562,2.466
36563,1.934
36565,2.6
36566,2.202
36567,1.932
36568,2.4
36571,2.534
36572,2.8
36573,2.602
36574,2.602
36575,2.532
36576,2.866
36577,2.4
36579,2.334
36580,2.534
36582,2.468
36583,2.466
36584,2.468
36585,1.8
36586,2.6
36587,3.0
36589,2.536
36590,2.398
36591,2.0
36592,2.732
36593,2.266
36595,2.668
36598,2.4
36599,2.132
36600,2.534
36602,2.266
36603,2.534
36606,2.134
36607,2.002
36610,2.668
36611,2.8
36612,2.468
36614,2.8
36615,2.666
36616,2.8
36618,2.466
36620,1.932
36621,2.6
36623,1.934
36624,2.332
36625,1.666
36628,2.0
36629,2.466
36630,2.598
36631,2.332
36633,2.468
36634,2.066
36635,2.334
36636,1.866
36637,2.6
36638,1.866
36639,1.866
36640,2.532
36642,1.932
36644,2.2
36645,1.864
36646,1.666
36647,2.934
36648,1.934
36649,2.534
36650,2.4
36651,2.468
36652,2.532
36655,2.734
36656,2.134
36658,2.4
36660,2.2
36661,2.2
36662,2.466
36664,2.466
36667,2.332
36668,1.934
36670,1.936
36671,2.732
36672,1.866
36673,2.868
36674,1.8
36675,2.064
36676,2.332
36677,2.466
36680,2.2
36682,2.2
36683,2.266
36684,2.668
36685,2.8
36686,2.4
36688,2.334
36692,2.198
36693,2.934
36694,2.668
36697,1.334
36699,2.4
36700,2.668
36701,1.8679999999999999
36702,2.468
36706,2.398
36709,2.198
36712,2.4
